ID,governorate,age,name,gender
45527,Assiut,68,Edward Esparza,1
45528,Cairo,35,Sean Reed,0
45529,Kafr Al sheikh,64,James Harper,1
45530,Alexandria,26,Sarah Taylor,0
45531,Suez,18,Megan Mcintosh,0
45532,Cairo,19,Dawn Hatfield,1
45533,Ismailia,77,Mary Bautista,0
45534,Cairo,35,Billy Rodriguez,0
45535,South Sinai,18,Nicholas Terrell,1
45536,Qena,61,Isaac White,1
45537,Red Sea,74,Jerry Martinez,1
45538,Qena,25,Brianna Hernandez,1
45539,Gharbiya,80,Stephen Guzman,1
45540,Ismailia,78,Melissa Green,0
45541,North Sinai,68,Andrew Ellis,0
45542,Ismailia,60,Kathy Tucker,0
45543,Minya,54,Joseph Mahoney,0
45544,Matrouh,29,Margaret Park,0
45545,Fayoum,48,Lacey Frost,0
45546,Luxor,20,Russell Clark,1
45547,North Sinai,39,Jonathan Santiago,0
45548,Beni Suef,31,Christopher Rice,0
45549,Port Said,62,Francis Freeman,1
45550,Gharbiya,48,Denise Mcdonald,0
45551,Qaliubiya,71,Lawrence Thompson,0
45552,Matrouh,48,Kathleen Nunez,0
45553,Dakahlia,33,Patricia Rodriguez,1
45554,Ismailia,70,Laura Johnson,0
45555,Red Sea,43,Stephanie Jones,0
45556,Kafr Al sheikh,69,William Gordon,1
45557,Beheira,64,John Hubbard,0
45558,Beheira,61,Nicholas Nunez,0
45559,South Sinai,26,Aaron Collins,0
45560,Luxor,69,Thomas Fernandez,0
45561,Gharbiya,37,Justin Wolfe,1
45562,Suez,22,Joseph Noble,1
45563,Damietta,25,Jeanette Cline,1
45564,Ismailia,42,Hannah Leon,0
45565,Dakahlia,22,Kelsey Mccoy,0
45566,Fayoum,70,Elizabeth Walker,0
45567,Gharbiya,78,Mr. Jonathan Wong PhD,0
45568,South Sinai,35,Jorge Sanders,0
45569,North Sinai,61,Shannon Snyder,0
45570,Damietta,36,Thomas Rosales,1
45571,Qena,63,Michele Lee,1
45572,Gharbiya,43,Stacey Smith,0
45573,Red Sea,72,William Kelly,0
45574,Red Sea,68,Christie Hopkins,0
45575,Giza,18,James Gonzalez,0
45576,South Sinai,36,Jonathan Webster,1
45577,Beni Suef,42,Joseph Edwards,1
45578,Red Sea,54,Patricia Wood,1
45579,Qena,58,Cheryl Vincent,0
45580,Beheira,48,Jessica Smith,0
45581,Minya,24,Samantha Thompson,0
45582,Menofia,37,Tina Holmes,1
45583,Damietta,25,Carlos Henry,0
45584,Qaliubiya,23,Lindsey Ortiz,0
45585,Suez,29,Nicholas Oneal,1
45586,Fayoum,57,Joseph Odonnell,1
45587,Menofia,51,Deborah Boone,0
45588,Qaliubiya,70,John Kelley,0
45589,Qaliubiya,38,Kelly Cooper,1
45590,Dakahlia,67,Jeffrey Mayer,1
45591,Ismailia,45,Tyler Bell,0
45592,Ismailia,25,Amanda Mitchell,0
45593,Luxor,20,Amber Rivas,0
45594,Alexandria,42,Roger Richardson,0
45595,Dakahlia,68,Chris Jones,1
45596,Cairo,34,Charles Stout,0
45597,Cairo,51,Madeline Cole,0
45598,Giza,23,Heather Watson,1
45599,Damietta,33,Jonathan Kelly,0
45600,Beheira,66,Kyle Everett,1
45601,Red Sea,58,Mrs. Melanie Martin,1
45602,Minya,22,Danielle Tyler,1
45603,Alexandria,26,Cathy Jones,0
45604,Port Said,62,Dr. Christopher Sparks,0
45605,Cairo,23,Amanda Colon,0
45606,Qena,18,Jacob James,1
45607,Luxor,41,Jacqueline Fry,1
45608,North Sinai,47,David Robinson,1
45609,Dakahlia,67,Michael Ross,1
45610,Luxor,56,Kyle Barnes,0
45611,Assiut,43,Samantha Padilla,0
45612,Assiut,64,Kimberly Odom,1
45613,Minya,71,Amanda Spears,0
45614,Luxor,77,Melissa Velasquez PhD,1
45615,Gharbiya,62,Mary Smith,1
45616,Red Sea,48,Cameron Young,0
45617,Suez,78,Kevin White,1
45618,Luxor,63,Kenneth Parker,1
45619,Kafr Al sheikh,64,Steven Nelson,0
45620,Dakahlia,58,Alexa Kim,0
45621,Gharbiya,61,Francisco Brown,0
45622,New Valley,52,Monica Palmer,0
45623,Damietta,52,Brittany Wilson,1
45624,Alexandria,75,Holly Noble,1
45625,Luxor,75,David Bailey,1
45626,Alexandria,62,Lisa Durham,1
45627,Fayoum,56,Cheryl Maxwell,1
45628,Luxor,18,Melinda Stewart,0
45629,Matrouh,35,Amy Hart,0
45630,Sohag,18,Ann Preston,0
45631,Qaliubiya,76,Mary Vargas,1
45632,Ismailia,32,Stefanie Cordova,1
45633,Cairo,46,Melissa Baker,1
45634,Aswan,80,Christopher Long,0
45635,Menofia,38,Christina Gill,1
45636,Sharkia,68,Christopher Henderson,1
45637,Suez,71,Tim Hogan,0
45638,Kafr Al sheikh,25,Julie Johnson,0
45639,Sohag,74,Shelia Chandler,1
45640,Matrouh,62,Jeremy Castro,1
45641,Qena,60,Cheryl Fowler,1
45642,Ismailia,43,Ashley Duncan,1
45643,Sohag,55,Brent Gregory,0
45644,Alexandria,29,Lisa Young,0
45645,Beni Suef,79,Daniel Ward,0
45646,Beni Suef,55,David Cannon,0
45647,Qaliubiya,19,Erica Cook,1
45648,Qaliubiya,26,Sean Wilcox,1
45649,Port Said,80,Dr. Cynthia Owens,0
45650,Qena,62,Caitlin Farley,0
45651,Aswan,78,Abigail Holmes,1
45652,Beni Suef,72,Dalton Alexander,0
45653,New Valley,64,Eric Flores,1
45654,South Sinai,68,Jessica Pena,0
45655,Fayoum,20,Katherine Gibson,0
45656,Assiut,58,April Munoz,0
45657,Dakahlia,54,Megan Terry,0
45658,Luxor,21,Amber Martinez,0
45659,Aswan,52,Isaac White,0
45660,South Sinai,71,Gregory Olson,1
45661,Sohag,66,Morgan Gordon,0
45662,Sohag,31,Elizabeth Garcia,0
45663,Sohag,48,Matthew Palmer,1
45664,Luxor,31,Andrea Mcknight,1
45665,Assiut,33,Zachary Thomas,1
45666,Port Said,27,James Wood,0
45667,Alexandria,68,Andrew Pena,1
45668,Damietta,73,Paula Bell,0
45669,Ismailia,37,Maria Bryant,0
45670,Aswan,32,Jason Hubbard,0
45671,Assiut,63,Ryan Vazquez,1
45672,New Valley,34,Barbara Russell,1
45673,New Valley,48,Richard Terry,1
45674,Port Said,73,Christopher Rocha,1
45675,North Sinai,39,Sarah Powell,0
45676,North Sinai,20,Henry Watson,0
45677,Matrouh,74,Kathy Ross,0
45678,Sohag,46,Tara Garcia,1
45679,Cairo,73,Melissa Sanchez MD,1
45680,Damietta,32,Terry Mathis,0
45681,South Sinai,52,David Romero,0
45682,Kafr Al sheikh,77,Breanna Fitzgerald,0
45683,Qaliubiya,35,Michael Vasquez,1
45684,Suez,56,Paul Rogers,0
45685,Red Sea,56,George Baker,1
45686,Cairo,55,Susan Wilson,0
45687,Ismailia,75,Brian Campbell,0
45688,Luxor,56,Laura Espinoza,1
45689,Red Sea,53,Sierra Davidson,1
45690,Gharbiya,74,Jack Miller MD,1
45691,Kafr Al sheikh,20,Jonathan Bolton,0
45692,Sohag,79,Sarah Williams,1
45693,North Sinai,33,Matthew Williamson,1
45694,Ismailia,37,Lynn Brown,0
45695,Qena,80,Paul Thompson,0
45696,New Valley,78,Paul Oconnell,0
45697,Sharkia,58,Anthony Ball,1
45698,Qaliubiya,71,Richard Foster,1
45699,Kafr Al sheikh,74,Sandra Cobb,1
45700,Ismailia,30,John Taylor,0
45701,South Sinai,23,Nicole Woods,0
45702,Assiut,50,Crystal Lopez,1
45703,Matrouh,78,Tyler Lutz,1
45704,Qaliubiya,34,Robert Collier,0
45705,Beheira,52,Dr. Krystal Tanner,1
45706,Suez,50,Katherine Garcia,0
45707,Cairo,76,Nathan Reyes,0
45708,Cairo,65,Aaron Hardy,0
45709,Red Sea,77,Jessica Peters,0
45710,Damietta,49,Joshua Adams,1
45711,Red Sea,26,Lacey David,0
45712,Damietta,59,Hannah Tanner,0
45713,Qena,41,Christy Scott,0
45714,Minya,19,Brittany Gonzalez,0
45715,Port Said,44,Kayla Mcclain,1
45716,Aswan,80,Carrie Rodriguez,0
45717,Matrouh,66,Heidi Acosta,1
45718,Giza,72,Chad Lee,0
45719,Sharkia,71,Adam Morgan,1
45720,Beheira,33,Dr. Diana Ortiz,0
45721,Kafr Al sheikh,34,Linda Curtis,1
45722,Assiut,22,Monica Williams,1
45723,Gharbiya,45,Richard Beck,0
45724,Aswan,74,Laura Hunter,0
45725,Minya,31,Dr. Sydney Brandt DDS,1
45726,Red Sea,70,Oscar Swanson,1
45727,Gharbiya,30,Christina Hammond,0
45728,Gharbiya,80,Christopher Baldwin,1
45729,Beni Suef,72,Sharon Davis,1
45730,Menofia,65,Ian Simon,0
45731,South Sinai,30,Ann Green,0
45732,Minya,32,Stephanie Shaw,1
45733,Cairo,54,Todd Oneal,0
45734,Cairo,37,Melissa Flowers,1
45735,Qena,38,Joshua Scott,0
45736,Menofia,58,Alexis Ellis,0
45737,Matrouh,28,Kristie Ward,0
45738,Dakahlia,24,Kyle Burns,1
45739,Minya,39,Andrew Vance,0
45740,Red Sea,71,Francisco Roberts,1
45741,Red Sea,24,Leslie Atkins,1
45742,Sohag,70,Michael Vargas,1
45743,South Sinai,52,Paula Nguyen,0
45744,North Sinai,63,Kenneth Henry,1
45745,Matrouh,46,Andrew Davis,0
45746,Red Sea,29,Henry Patton,0
45747,South Sinai,79,David Little,0
45748,Luxor,36,Hunter Todd,1
45749,Beni Suef,20,Brian Shields,1
45750,Cairo,54,Diane Cochran,1
45751,South Sinai,39,Rebecca Sharp,0
45752,Matrouh,74,Carol Harris,1
45753,Ismailia,25,Vanessa Anderson,0
45754,New Valley,69,Billy Rodriguez,1
45755,Qaliubiya,72,Mrs. Kristin Jones,0
45756,Qena,31,Andrew Stanley,0
45757,Red Sea,45,Lisa Simmons,1
45758,Minya,56,Deanna Craig,0
45759,New Valley,45,Logan Morgan,0
45760,Kafr Al sheikh,55,George Flores,1
45761,Alexandria,27,Victor Stephens,1
45762,Kafr Al sheikh,74,Andrew Dean,0
45763,Damietta,53,Charles Huffman,0
45764,Giza,77,Angela Evans,0
45765,Gharbiya,22,Jordan Jackson,1
45766,Assiut,74,Stephanie James,1
45767,Giza,48,James Evans,0
45768,Assiut,59,Brittany Durham,1
45769,Suez,51,Sarah Jackson,1
45770,Gharbiya,51,William Campbell,0
45771,Fayoum,80,Christopher Mcpherson,1
45772,Gharbiya,70,Karen Rodriguez,0
45773,Port Said,42,Cynthia Stevens,1
45774,Damietta,25,Jennifer Walker,0
45775,Assiut,66,Brittany Gonzalez,1
45776,Sharkia,61,Rachael Franklin,0
45777,Damietta,41,Victor Clark,1
45778,South Sinai,27,Bradley Reyes,0
45779,Sharkia,53,Annette Baker,1
45780,Beni Suef,80,Shane Avila,0
45781,Fayoum,78,Shaun Kelley,1
45782,Aswan,74,Spencer Edwards,0
45783,New Valley,44,Hannah Price,0
45784,Kafr Al sheikh,65,Monica Davis,0
45785,Red Sea,32,Christopher Robbins,1
45786,Beni Suef,49,Ricardo Lowery,1
45787,Assiut,78,Taylor Alvarado,0
45788,Alexandria,57,Donald Bradley MD,0
45789,Port Said,79,James Robbins,1
45790,Minya,57,Daniel Kerr,0
45791,Luxor,62,Ricky Moore,0
45792,Qena,57,Sandra Newman,0
45793,Sohag,48,Jessica Diaz,1
45794,Qaliubiya,48,David Estrada,1
45795,Giza,19,Christopher Klein,1
45796,Qaliubiya,62,Jeremy Carr,1
45797,Suez,30,Jose Estrada,1
45798,Sharkia,19,Gordon Watts,0
45799,Menofia,52,Ashley Richardson,1
45800,Qena,45,Kristin Jensen,1
45801,Luxor,51,Kelsey Bennett,0
45802,Kafr Al sheikh,39,Dr. Kathryn Russell,1
45803,Beheira,27,Steve Brooks,0
45804,Qaliubiya,22,Susan Morgan,1
45805,Red Sea,77,Mr. Joseph Watson,1
45806,New Valley,33,Regina Rodriguez,0
45807,Giza,64,Samuel Dean,0
45808,Red Sea,68,Justin Harrington,1
45809,Gharbiya,39,Tamara Carson,0
45810,Cairo,47,Rebecca Jordan MD,0
45811,Minya,59,Kim Gonzalez,0
45812,Minya,34,Mary Barnes,0
45813,Beni Suef,64,Emma Thomas,1
45814,Dakahlia,29,Erin Kirby,0
45815,Dakahlia,60,Manuel Waller,0
45816,Sohag,76,Henry Webb,0
45817,Matrouh,77,John Gomez,0
45818,Matrouh,40,Mrs. Dawn Phillips,0
45819,Beheira,47,Tami Goodwin,1
45820,Menofia,40,Ryan Ford,1
45821,Giza,77,Stephanie Trujillo,1
45822,Ismailia,68,Michael Galvan,0
45823,Sohag,68,Richard Franklin,0
45824,North Sinai,57,Peggy Wilson,1
45825,Qena,49,Gabriel Escobar,0
45826,Menofia,73,Francisco Mitchell,1
45827,Beni Suef,75,Nicholas King,0
45828,Menofia,31,Kelly Jackson,1
45829,Suez,70,James Myers,0
45830,Sohag,21,Elizabeth Calderon,0
45831,Assiut,39,Tyler Phillips,0
45832,Beni Suef,71,Denise Rodriguez,1
45833,Matrouh,39,Max Huff,0
45834,Red Sea,75,Eric Smith,1
45835,Suez,38,Stephanie Thompson,1
45836,New Valley,33,Ronald Johnson,1
45837,Kafr Al sheikh,63,Stephanie Salinas,0
45838,Gharbiya,62,Keith Jenkins,0
45839,Qaliubiya,31,Sandra Mays,0
45840,North Sinai,50,Michael Sharp,0
45841,Ismailia,62,Christina King,1
45842,Sharkia,66,Rhonda Smith,1
45843,Gharbiya,53,Michelle Taylor,0
45844,Sharkia,18,Phyllis Reed,1
45845,Gharbiya,47,Robert Gibson,0
45846,Menofia,29,Katherine Bowman,0
45847,Sohag,62,Kevin Adams,0
45848,Assiut,58,Jessica Pena,0
45849,Assiut,41,Noah Parrish,1
45850,Ismailia,23,Peter Welch,0
45851,Damietta,58,Vickie Young,1
45852,Gharbiya,54,Tamara Cardenas,1
45853,Giza,36,Pedro Rogers,0
45854,Alexandria,49,James Rogers,0
45855,Matrouh,79,Lisa Deleon,0
45856,Luxor,61,Richard Perez,0
45857,Damietta,18,Jeff Travis,1
45858,South Sinai,47,Julie Dunn,1
45859,Fayoum,41,Jessica Baker MD,0
45860,Cairo,65,Veronica Morgan,0
45861,Dakahlia,47,Mark Steele,1
45862,Dakahlia,45,Alexander Mendez,1
45863,Gharbiya,42,Sharon Lee,0
45864,Port Said,72,Shannon Carter,1
45865,Suez,54,Kathy Tucker,0
45866,Dakahlia,26,Andrea Hall,0
45867,Luxor,75,Erika Travis,1
45868,Matrouh,55,Kimberly Vega,1
45869,South Sinai,75,Gabriel Molina,1
45870,Beni Suef,24,Barbara Chaney,1
45871,Sohag,76,Noah Sharp,0
45872,Qaliubiya,29,Michele Roberts,0
45873,Matrouh,51,Brianna Herman,1
45874,Luxor,63,Lori Chen,0
45875,Gharbiya,70,Thomas Schneider,1
45876,Kafr Al sheikh,73,Rachel Stanton,1
45877,Qaliubiya,57,David Morgan,0
45878,Gharbiya,68,Monica Brown,0
45879,Minya,41,Ana Le,1
45880,Kafr Al sheikh,62,Carol Williams,0
45881,Assiut,76,Phyllis Cook,1
45882,Sharkia,67,Rebecca Wilson,0
45883,Giza,59,Matthew Soto,0
45884,Alexandria,21,Jared Smith,1
45885,Kafr Al sheikh,28,Debbie Thompson,0
45886,Menofia,63,Leslie Singleton,1
45887,New Valley,70,Lauren Shannon,1
45888,Beni Suef,46,Chad Burke,0
45889,Dakahlia,37,Michele Horton,0
45890,Damietta,76,Richard Harmon,0
45891,Sharkia,44,Christopher Luna,1
45892,Dakahlia,52,Robert Hill,0
45893,Ismailia,66,Jeremiah May,0
45894,Matrouh,38,Angela Gonzales,0
45895,Cairo,43,Peter Wood,0
45896,Luxor,75,Brian Bass,0
45897,Qena,65,Amanda Taylor,0
45898,Aswan,19,Max Clark,1
45899,Beheira,70,Karla Webb,1
45900,Sharkia,18,Jacob Benson,0
45901,Luxor,37,Jennifer Moore,1
45902,Red Sea,31,Edward Bush,1
45903,Luxor,31,Nancy Little,1
45904,South Sinai,77,Trevor Wilson,1
45905,Fayoum,79,Sophia Stewart,1
45906,Fayoum,73,Jacqueline Oliver,1
45907,Sharkia,29,Samantha Taylor,0
45908,New Valley,26,Jessica Myers,1
45909,Assiut,38,Marilyn Harris,0
45910,Qaliubiya,72,John Hernandez,1
45911,South Sinai,29,Cameron Murray,0
45912,Alexandria,29,Joshua Huber,0
45913,Red Sea,36,Matthew Hardy,1
45914,Kafr Al sheikh,77,Jenna Hogan,1
45915,Damietta,53,Cory Ortiz,0
45916,Dakahlia,60,Brian Hawkins,0
45917,Qaliubiya,47,Antonio Bailey,0
45918,Gharbiya,72,Brandi Rodriguez,0
45919,Suez,63,Mr. Garrett York,1
45920,Aswan,45,Hannah Gomez,1
45921,Matrouh,75,Robert Mack,1
45922,Damietta,44,Pamela Watson,1
45923,Qena,61,Lisa Silva,1
45924,Beni Suef,23,George Giles,1
45925,Port Said,71,Eric Wallace,0
45926,Luxor,43,Penny Blair,1
45927,Sharkia,19,Eric Christensen,0
45928,Menofia,77,William Meyer,1
45929,New Valley,25,Richard Browning,0
45930,Kafr Al sheikh,43,Marc Wang,1
45931,South Sinai,24,Joshua Lane,1
45932,Suez,66,Austin Johnson,1
45933,Sharkia,39,Ariana Baker,0
45934,Beni Suef,72,Laura Campbell,0
45935,Alexandria,47,Dr. Connie Mckinney,0
45936,Red Sea,36,Karen Alvarado,0
45937,Sohag,40,Dennis White,1
45938,Beheira,61,John Saunders,1
45939,Sharkia,26,Cindy Smith,0
45940,Port Said,55,Troy Barrera,1
45941,Damietta,54,Victoria Mcfarland,1
45942,Qaliubiya,61,Alison Boyd,0
45943,New Valley,37,Angela Jones,1
45944,Gharbiya,29,Micheal Moreno,0
45945,Matrouh,32,Paul Forbes,0
45946,Aswan,46,Amy Martin,1
45947,Sharkia,35,Kevin Walker,1
45948,Qena,71,James Collins,0
45949,Sharkia,27,Zachary Kennedy,1
45950,Dakahlia,71,Henry Cooper,1
45951,Qaliubiya,75,Monique Becker,1
45952,Beheira,54,Joseph Coleman,1
45953,Kafr Al sheikh,60,Adrienne Villanueva,0
45954,Giza,45,Jennifer Nixon,1
45955,Fayoum,77,Sharon Lee,1
45956,Port Said,38,Joseph Sims,1
45957,Gharbiya,25,Mary Vargas,0
45958,Giza,62,Andrew Hoover,0
45959,Beheira,72,Max Huff,1
45960,Ismailia,24,Andrea Jones,1
45961,Sharkia,53,James Morse,1
45962,Red Sea,41,Dr. Elizabeth Hendricks,0
45963,Port Said,79,Albert Rodriguez,1
45964,Assiut,33,Nicholas Russell,0
45965,Gharbiya,75,Johnny Ramsey,0
45966,Qaliubiya,65,Holly Edwards,0
45967,New Valley,41,Nathaniel Gentry,1
45968,Luxor,28,Stephanie Beck,0
45969,Aswan,65,David Johns,1
45970,North Sinai,47,Nicole Mcintosh,0
45971,Qena,18,Mary Roberts,1
45972,Dakahlia,21,Christina Lane,1
45973,Giza,56,Robin Garcia,1
45974,Minya,79,Amber Flores,1
45975,Damietta,69,David Mcgrath,0
45976,Qaliubiya,47,Philip Simmons,0
45977,Alexandria,35,Eric Johnson,1
45978,Qaliubiya,73,Sherri Adams,1
45979,Minya,78,Crystal Guerrero,0
45980,Red Sea,43,Stephen Dean,1
45981,Damietta,46,Jonathan Walker,0
45982,Fayoum,45,Marie Walker,0
45983,North Sinai,66,Taylor Hawkins,1
45984,Port Said,55,David Stevenson,1
45985,Gharbiya,35,Theresa Jones,0
45986,Red Sea,29,Shawn Baker,0
45987,Kafr Al sheikh,37,Krystal Stanley,1
45988,Dakahlia,19,Ashley Campbell,1
45989,Kafr Al sheikh,61,Melissa Mcgrath,1
45990,Cairo,74,Thomas Smith MD,0
45991,Menofia,72,Stephanie Maxwell,1
45992,Red Sea,77,Randy Holmes,1
45993,Qena,41,Brittany Murray,1
45994,Qena,46,Jennifer Copeland,1
45995,Damietta,35,Faith Nelson,0
45996,Gharbiya,78,Elizabeth Perry,1
45997,Matrouh,77,Joseph Richardson,0
45998,Giza,25,Lisa Bailey,0
45999,Assiut,51,Monica Avila,1
46000,Sharkia,68,Thomas Proctor,0
46001,Sohag,71,Carrie Curry,1
46002,Luxor,23,Brian Meyer,0
46003,Alexandria,35,Mathew Scott,1
46004,New Valley,24,Timothy Ramirez,0
46005,Dakahlia,74,Seth Welch,1
46006,New Valley,24,Catherine Malone,1
46007,Beni Suef,18,Derek Schroeder,1
46008,Assiut,37,Elizabeth Faulkner,1
46009,Kafr Al sheikh,23,Douglas Martin,0
46010,South Sinai,59,Joyce Chan,1
46011,Suez,18,Michael Mayer,0
46012,Beheira,70,Bryan Ellis,0
46013,Suez,30,Kelly King,0
46014,Sohag,51,Sean Sanchez,0
46015,Beheira,44,Richard Lindsey,0
46016,Minya,55,Danny Weaver,0
46017,Fayoum,76,James Barr,0
46018,Kafr Al sheikh,22,Joseph Logan,0
46019,Beheira,35,Anna Parker,1
46020,Luxor,62,Jacqueline Kirk,0
46021,Red Sea,42,Allison Lee,1
46022,Damietta,66,Curtis White,0
46023,North Sinai,30,Joseph Powell,0
46024,Alexandria,35,Jennifer Mcmillan,1
46025,New Valley,27,Jennifer Reynolds,0
46026,Matrouh,28,David Wells,0
46027,Giza,73,Elizabeth Webb,0
46028,Fayoum,65,Clifford Kent,1
46029,Assiut,58,Casey Mccann,1
46030,South Sinai,43,Erika Rodgers,1
46031,Sohag,73,Derek Alexander,0
46032,New Valley,46,Andrea Campbell MD,0
46033,Dakahlia,79,Edward Washington,0
46034,North Sinai,48,Ruth Dunn,1
46035,Assiut,55,Kendra Stewart,1
46036,Alexandria,68,Patrick Lynn,1
46037,Kafr Al sheikh,51,Vanessa Cooper,1
46038,Alexandria,35,Lawrence Miller,1
46039,North Sinai,42,Kathy Ross,1
46040,South Sinai,52,Cameron Murray,0
46041,Assiut,68,Danielle Bailey,0
46042,Aswan,68,John Leon,0
46043,Red Sea,66,Andrew Williamson,0
46044,Sharkia,56,Julie Simon,0
46045,Port Said,36,Joe Chambers,1
46046,New Valley,56,David Ward,0
46047,Sohag,34,James Wilson,0
46048,Sharkia,35,Harry Nelson,0
46049,Ismailia,33,Teresa Carpenter,1
46050,Sohag,52,Melissa Benson,0
46051,Giza,76,Teresa Huber,0
46052,Gharbiya,51,Rick Reed,1
46053,North Sinai,45,Tony Mathews,0
46054,Aswan,44,Stephanie Stewart,1
46055,Port Said,54,Kelly Smith,1
46056,Ismailia,38,Kenneth Taylor,1
46057,North Sinai,58,Adam Holt,1
46058,North Sinai,71,Melissa Robertson,0
46059,Alexandria,44,Larry Payne,0
46060,Ismailia,50,Emily Atkins,1
46061,Qena,61,Michael Perry,0
46062,Qena,47,Eric Rodriguez,1
46063,Kafr Al sheikh,78,Alexander Wolfe,0
46064,Fayoum,26,Michael Smith,0
46065,Menofia,30,Lauren Hobbs,1
46066,Port Said,46,Nicholas Wilson,1
46067,Beheira,52,Derek Cox,1
46068,Ismailia,32,Jamie David,1
46069,Alexandria,72,Stephen White Jr.,1
46070,Aswan,38,Jason Clark,0
46071,Cairo,26,Teresa Fisher,1
46072,Qena,31,Dr. Amanda Barnes,0
46073,Alexandria,66,Stephen Rodriguez,0
46074,Aswan,78,Rachel Campbell,1
46075,Qaliubiya,47,John Hurley,0
46076,Qena,37,Lori West,0
46077,Aswan,31,Melvin Alvarez,1
46078,Suez,42,Kelly Adams,1
46079,Assiut,67,Stephen Wu,1
46080,Matrouh,45,Eric Flores,1
46081,Aswan,39,Ashley Ballard,0
46082,Luxor,66,Lisa Carroll,0
46083,Suez,26,Jonathan Frank,0
46084,Kafr Al sheikh,24,Joshua Griffith,0
46085,Assiut,55,Karen Roth,1
46086,Qaliubiya,66,Zoe Blair,0
46087,Gharbiya,52,Kayla Hernandez,1
46088,Dakahlia,28,John Tran,0
46089,Qaliubiya,21,Henry Little,1
46090,Sharkia,25,Sydney Adams,0
46091,Suez,55,Joshua Nelson,0
46092,Ismailia,27,Bernard Harvey,0
46093,Port Said,69,Garrett Williams,1
46094,Red Sea,60,Antonio Richardson,1
46095,Damietta,55,Mason Moore,0
46096,Matrouh,80,Roberto Gonzalez,1
46097,Ismailia,43,Holly Nolan,1
46098,Sohag,37,Sandra Sandoval,0
46099,Qena,22,Jessica Green,0
46100,North Sinai,77,Brady Molina,1
46101,New Valley,19,Matthew Anderson Jr.,1
46102,Menofia,63,Robert Santos,0
46103,Kafr Al sheikh,29,Jared Andrews,1
46104,Matrouh,69,Cindy Barron,1
46105,Minya,69,Jessica Krueger,0
46106,Aswan,68,Mr. William Garcia,0
46107,Kafr Al sheikh,71,Thomas Rodriguez,0
46108,Minya,24,Kim Lucas,1
46109,Port Said,79,Paul Craig,1
46110,Aswan,37,Steven Lawrence,1
46111,Menofia,36,Stacey Cline,1
46112,Matrouh,77,Natasha Arias,1
46113,Matrouh,54,Dennis Williams,1
46114,Fayoum,58,Allen King,0
46115,Sharkia,63,Alexandra Carpenter,1
46116,Ismailia,80,Desiree Jones,0
46117,Cairo,72,Haley Carter,0
46118,Matrouh,75,William Campos PhD,1
46119,Menofia,36,Emily Lee,1
46120,Sharkia,64,Christopher Barrett,0
46121,Luxor,41,Justin Calderon,0
46122,Port Said,38,Barry Booker,0
46123,Suez,20,Ryan Bradley,1
46124,Aswan,21,Teresa Lawrence,1
46125,Red Sea,75,Kristie Alexander,0
46126,Sharkia,21,William Burgess,0
46127,Suez,66,Krystal Ross,0
46128,Sharkia,45,Lisa Carter,1
46129,Qaliubiya,79,Kayla Hernandez,1
46130,Menofia,75,Christina Craig,1
46131,Gharbiya,18,Jordan Davis,0
46132,Dakahlia,67,Jose Jefferson MD,1
46133,Sohag,77,Ashley Collins,1
46134,New Valley,68,James Garner,1
46135,Port Said,45,John Phelps,0
46136,Beni Suef,49,Joshua Ramirez,1
46137,North Sinai,71,Tina Johnson,1
46138,Red Sea,30,Edgar Santiago,1
46139,Qaliubiya,74,Peter Bennett,0
46140,Sharkia,71,Lynn Murray,0
46141,Dakahlia,30,Mark Carter,0
46142,Cairo,42,Todd Moreno,1
46143,Cairo,63,Christine Ferguson,1
46144,Port Said,59,Laura Brown,1
46145,Fayoum,19,Gerald Diaz,0
46146,Matrouh,48,David Ward,1
46147,Menofia,78,Michelle Suarez,0
46148,Sharkia,49,Michael Lawrence,0
46149,Minya,23,Henry Patton,1
46150,North Sinai,74,Alexander Price,1
46151,Sharkia,66,Timothy Robinson,1
46152,Assiut,24,Catherine Romero,1
46153,Fayoum,55,Mark Guzman,0
46154,Cairo,64,John Reynolds,1
46155,Menofia,37,Austin Kramer,1
46156,Sohag,28,Allison Watts,1
46157,Sohag,75,Amanda Mitchell,1
46158,Sohag,24,Vincent Hunt,1
46159,Matrouh,70,Brittany Huff,0
46160,New Valley,72,Susan Black,1
46161,Kafr Al sheikh,70,Gregory Stewart,1
46162,Sohag,64,Latoya Moody,0
46163,Qena,59,Virginia Mccormick,1
46164,South Sinai,74,Gabriel Escobar,0
46165,Alexandria,56,Raymond Gray V,1
46166,Beni Suef,48,Margaret Shelton,1
46167,Matrouh,60,Timothy Baker,0
46168,Gharbiya,59,Thomas Arnold,0
46169,Damietta,63,Keith Wilkinson,0
46170,Giza,57,Mark Fox,1
46171,Cairo,50,Gregory Rivas,1
46172,Beni Suef,38,Levi Juarez,1
46173,Matrouh,59,Jill Matthews,1
46174,Damietta,56,Ashley Wilson,1
46175,Beheira,31,Emily Estrada,0
46176,Aswan,36,Anthony Delgado,1
46177,Assiut,46,Kayla Cooper,0
46178,Assiut,51,Michelle Young,0
46179,Sohag,62,Carlos York,1
46180,Qaliubiya,43,Kara Medina,0
46181,Cairo,48,Elizabeth Flores,1
46182,Fayoum,54,Barbara Smith,1
46183,Menofia,36,Dustin Foley,0
46184,Gharbiya,37,Shannon Pruitt,0
46185,Sohag,23,Donald Davis,1
