ID,governorate,age,name,gender
60275,Dakahlia,65,Christine Dixon,0
60276,Kafr Al sheikh,73,Christopher Curtis,0
60277,Assiut,74,Kimberly Bennett,1
60278,Beni Suef,26,Kristin Lee,0
60279,Suez,44,Bethany Lowe,0
60280,Qena,51,Benjamin Morales,0
60281,Beheira,56,Peter Welch,1
60282,New Valley,61,Teresa Huber,1
60283,Alexandria,33,Brian Hughes,1
60284,Qena,72,Jo Woodward,0
60285,Aswan,77,Bryan Woodard,1
60286,Port Said,71,Erin Anderson,1
60287,Damietta,63,Ricky Floyd,1
60288,Alexandria,34,Jose Guerrero,0
60289,North Sinai,33,Shannon Dalton,1
60290,New Valley,73,Jodi Conner,0
60291,Gharbiya,74,Joshua Walker,1
60292,Kafr Al sheikh,29,Hannah Rodriguez,0
60293,Sohag,43,Derek Faulkner,1
60294,Port Said,39,Meghan Savage,0
60295,Port Said,34,Justin Goodwin,0
60296,Cairo,56,Peter Kemp Jr.,0
60297,Port Said,27,Nicholas Rosales,1
60298,Alexandria,61,Vicki Lopez MD,0
60299,Luxor,21,Troy Brown,0
60300,Kafr Al sheikh,41,James Carey,1
60301,Aswan,33,Megan Soto,1
60302,North Sinai,23,Nancy Ford,0
60303,Giza,46,Jeffrey Payne,0
60304,Matrouh,51,Dana Harvey,0
60305,Damietta,41,Victor Hogan,0
60306,Gharbiya,78,Charles Cox,1
60307,Suez,31,Theresa Gibson,0
60308,South Sinai,58,Amanda Lewis,0
60309,Giza,52,Nicole Hamilton,0
60310,Ismailia,58,Paul Rice,0
60311,New Valley,67,Steven Hernandez,0
60312,Fayoum,45,Edward Davis,1
60313,Aswan,19,Daisy Atkins,0
60314,Ismailia,48,Angela Vazquez,1
60315,Sohag,55,Mr. Jeffrey Collins MD,1
60316,North Sinai,67,Arthur Martinez,1
60317,Fayoum,49,Randall Keith,1
60318,North Sinai,46,Lori Garcia,1
60319,Sohag,77,David Wallace,0
60320,Aswan,44,Mr. Jeffrey Sullivan DDS,1
60321,Alexandria,20,Linda Torres,0
60322,Matrouh,21,Cody Lawrence,0
60323,Beheira,34,Peter Wilkinson,1
60324,Kafr Al sheikh,37,Cassandra Schneider,0
60325,Sharkia,49,Dr. Krystal Tanner,1
60326,Sharkia,22,Michael Copeland,1
60327,Sohag,74,Charles Cox,0
60328,Qena,57,Stephen Franco,0
60329,Damietta,74,Rachel Jordan,1
60330,Dakahlia,24,Robert Aguilar,0
60331,Beheira,44,Jared Todd,1
60332,New Valley,22,Natalie Woodard,0
60333,South Sinai,68,Tammy Alvarez,1
60334,New Valley,68,Luke Brown,1
60335,Qena,66,Natalie Thompson,1
60336,Beni Suef,62,Megan Medina,0
60337,Matrouh,79,Karen Marshall,0
60338,Fayoum,73,Julia Orr,1
60339,Suez,27,Tony Bryant,0
60340,Aswan,41,Michael Barnes Jr.,0
60341,Alexandria,79,John Rios,0
60342,Sharkia,74,Ronnie Leonard,1
60343,Damietta,35,Claire Patrick,0
60344,Aswan,53,Willie Newman,0
60345,Suez,27,Antonio Mccarthy,0
60346,Luxor,39,Jonathan Smith,1
60347,North Sinai,31,Harold Powell,0
60348,North Sinai,31,Gary Hartman,1
60349,Qaliubiya,27,Darius Johnson,0
60350,Fayoum,52,Todd Johnson,1
60351,Qena,63,Jacob Benson,0
60352,Beheira,56,Danielle Bailey,0
60353,Matrouh,74,Gina Clark,1
60354,Cairo,76,Keith Gonzalez,0
60355,Menofia,37,Elizabeth Ferrell,1
60356,South Sinai,37,Joseph Mahoney,1
60357,Qena,22,Katie Rose,0
60358,Luxor,71,Brian Mckenzie,0
60359,Gharbiya,62,Shelly Brown,1
60360,Fayoum,61,Diamond Jenkins,0
60361,Damietta,72,Breanna Butler,0
60362,Giza,69,Andrew West,1
60363,Beni Suef,74,Oscar Johnson,1
60364,North Sinai,30,Troy Brown,0
60365,Menofia,36,Melanie Watkins,1
60366,Beheira,76,Cheryl Holt,0
60367,Beheira,71,Heather Sweeney,0
60368,Cairo,80,Justin Mccoy,1
60369,Alexandria,79,Jennifer Sherman,0
60370,New Valley,19,Matthew Zimmerman,0
60371,Damietta,39,Rhonda Barker,0
60372,Qena,29,Christopher Daugherty,0
60373,Luxor,62,Natasha Berry,0
60374,Fayoum,37,Paul Jones,1
60375,Alexandria,53,Zachary Nelson,0
60376,Alexandria,72,Tammy Cross,0
60377,Luxor,70,Stephanie Thomas,1
60378,Beni Suef,57,Jennifer Chapman,0
60379,Beni Suef,62,Samuel Dunlap,0
60380,North Sinai,73,Willie Smith,0
60381,Qena,59,Jennifer Baker,1
60382,Beheira,64,Timothy Cooper,1
60383,Gharbiya,69,Crystal Washington DVM,0
60384,Qaliubiya,63,Katrina Tran,1
60385,Beni Suef,21,Jacob Burgess,1
60386,Beni Suef,50,Elizabeth Adams,1
60387,Kafr Al sheikh,47,James Zhang,1
60388,Dakahlia,55,Michael Paul,0
60389,Kafr Al sheikh,74,Brad Nguyen,0
60390,Damietta,43,Thomas Adams,0
60391,Ismailia,74,Kimberly Combs,1
60392,Cairo,72,Albert Jones,1
60393,Cairo,79,Dr. Jacob Johnson MD,1
60394,Qaliubiya,42,Chad Simmons,1
60395,Beni Suef,61,Sherry Berry,1
60396,Fayoum,51,Allison Gordon,1
60397,Sharkia,56,Wesley Phillips,1
60398,Beheira,61,Alan French,0
60399,New Valley,44,Jeremy Bender,0
60400,North Sinai,76,Michael Snyder,0
60401,Suez,30,Gary Nichols,0
60402,Giza,60,Wayne Mata,0
60403,Beni Suef,61,Sandra Graves,0
60404,Damietta,38,Kiara Estrada,0
60405,Ismailia,19,Michael Larson,1
60406,Sharkia,46,Bryan Patel,0
60407,New Valley,63,Victoria Cortez,0
60408,Kafr Al sheikh,74,Brian Williamson,0
60409,Damietta,79,Justin Robbins,0
60410,Luxor,28,Robin Dunn,1
60411,Assiut,37,Karen Alexander,0
60412,Assiut,31,David Hess,1
60413,Matrouh,77,Adam Winters,1
60414,Red Sea,28,Sara Thompson,1
60415,Kafr Al sheikh,60,James Johnson,1
60416,Dakahlia,64,Joshua York,0
60417,Qaliubiya,42,Kendra Martinez,1
60418,Giza,23,Rebecca Hogan,0
60419,Alexandria,19,Sergio Park,1
60420,Luxor,41,Madison King,0
60421,Kafr Al sheikh,44,William Navarro,1
60422,Matrouh,66,Mark Gonzales,1
60423,Red Sea,27,Manuel Shaw,0
60424,Suez,78,Wanda Lopez,1
60425,Damietta,47,James Gomez,1
60426,New Valley,42,Kim Fox,1
60427,Minya,57,Anthony Bennett,0
60428,Port Said,42,Daniel Hubbard,0
60429,Assiut,67,Kenneth Cooper,0
60430,Minya,19,James Mccullough,0
60431,Beheira,28,Darrell Harris,0
60432,Assiut,50,Eric Lopez,0
60433,Beheira,43,Steven Morton,1
60434,Gharbiya,62,Ashley Rodriguez,1
60435,Cairo,74,Sean Price,1
60436,Giza,67,Jamie Bradford,0
60437,Gharbiya,76,Megan Taylor,1
60438,Qena,33,Jeffrey Johnson,1
60439,Ismailia,32,Devon Bush,0
60440,Ismailia,30,Jesse Smith,0
60441,Luxor,45,Charles Jimenez,0
60442,Assiut,41,Robin Edwards,0
60443,Qena,47,Lynn Taylor,0
60444,North Sinai,28,Katelyn Simmons,0
60445,Cairo,28,Anna Crawford,0
60446,Beni Suef,27,Carol Contreras,1
60447,Beheira,44,Karl White,0
60448,Sharkia,52,Kimberly Hughes,0
60449,Assiut,61,Tammy Rodriguez,0
60450,Sohag,38,Mindy Boyer,1
60451,Fayoum,78,Elizabeth Huber,1
60452,New Valley,43,Shannon Williams,0
60453,Kafr Al sheikh,73,George Hernandez,1
60454,Suez,38,Mr. Joseph Watson,1
60455,Fayoum,56,Joseph Robinson,1
60456,Qena,74,Rodney Delgado,1
60457,Matrouh,21,Brent Hickman,0
60458,Minya,57,Kimberly Marquez,0
60459,Assiut,34,Theresa Boyle,0
60460,Aswan,18,Richard Anderson,1
60461,Sohag,48,Melinda Martin,1
60462,New Valley,26,Robert Pierce,1
60463,Fayoum,46,Daniel Rivers,0
60464,Alexandria,18,Christopher Ramirez,1
60465,Cairo,61,Kenneth Harvey,1
60466,New Valley,65,Nathan Tucker,0
60467,New Valley,47,Shari Harris,1
60468,New Valley,56,Joseph Estrada,1
60469,Sohag,22,Meghan Davidson,1
60470,North Sinai,18,Patricia Hanna,1
60471,Port Said,48,Robert Lester,0
60472,Aswan,51,Amy Guerrero,1
60473,Luxor,29,Danielle Brady,0
60474,Cairo,59,Karen Nelson,0
60475,New Valley,29,Maxwell Kelly,0
60476,Sharkia,47,Derek Alexander,1
60477,Sohag,50,Joseph Wright,1
60478,Giza,80,Ashley White,1
60479,Aswan,43,Jeremy Martin,0
60480,Damietta,34,Chad Huff,1
60481,North Sinai,66,Andrew Parker,0
60482,Assiut,64,Ashley Gonzales,1
60483,North Sinai,74,Kimberly Hernandez,1
60484,South Sinai,57,Wendy Moore,1
60485,Alexandria,37,Amber Walker,0
60486,Minya,80,James Moses,0
60487,Alexandria,71,Samantha Williams,0
60488,Suez,80,James Irwin,1
60489,New Valley,34,Gregory Matthews,1
60490,Qena,44,Brian Crawford,0
60491,Sharkia,42,Christopher Lewis,1
60492,South Sinai,74,Michelle Norton,0
60493,Giza,72,Brandon Ellis,0
60494,North Sinai,44,Karen Wells,0
60495,Beheira,40,Paul Cochran,1
60496,Cairo,46,Robert Maldonado,0
60497,Sohag,21,Gregory Hanna,1
60498,Fayoum,72,Richard Daugherty,1
60499,Ismailia,76,Alicia Crawford,1
60500,Fayoum,51,Emma Chavez,0
60501,Luxor,60,Jason Foley,0
60502,Qena,80,Paul Rhodes,0
60503,South Sinai,72,Kevin Holmes,0
60504,Sharkia,29,Mr. Matthew Rodgers,1
60505,Port Said,24,Mrs. Laura Jacobs,0
60506,Fayoum,27,Julie West,1
60507,Giza,52,Holly Byrd,1
60508,Menofia,23,Russell Jones,0
60509,South Sinai,47,Lisa Thomas,1
60510,Gharbiya,60,Jordan Jackson,1
60511,Cairo,21,Jonathan Rhodes,1
60512,Assiut,26,Sharon Perez,0
60513,South Sinai,42,Robin Manning,1
60514,New Valley,73,Joshua Walker,0
60515,Suez,46,Daniel Marshall,1
60516,Qaliubiya,28,Antonio Thompson,1
60517,Beheira,78,Debra Nash,1
60518,Fayoum,41,Kyle Baker,1
60519,Matrouh,35,Courtney Lewis,0
60520,Sharkia,76,Michael Medina,1
60521,Alexandria,37,Joseph Cole,0
60522,Red Sea,30,Willie Preston,0
60523,Aswan,61,Bruce Meyer,1
60524,Kafr Al sheikh,48,Jasmine Christensen,0
60525,Menofia,71,Christopher Moore,1
60526,Cairo,24,Thomas Jones,0
60527,Ismailia,48,Sheila Guzman,0
60528,Damietta,24,Carrie Torres,1
60529,Cairo,54,Marissa Newman,1
60530,Sohag,39,Stephen White,0
60531,Beheira,68,Michael Cooper,0
60532,Kafr Al sheikh,49,Andrew Pena,0
60533,Giza,79,Katherine Moran,0
60534,South Sinai,74,Edward Rodriguez,1
60535,New Valley,45,Brandon Evans,0
60536,North Sinai,78,Zachary King DDS,1
60537,Luxor,52,Anthony Brooks,0
60538,South Sinai,76,Madison Schneider DDS,1
60539,Matrouh,78,Marcus Rosario,1
60540,Cairo,65,Kellie Erickson,1
60541,Damietta,55,Vanessa Glover,0
60542,Aswan,50,Lance Booth,0
60543,Kafr Al sheikh,61,Jamie Banks,0
60544,Ismailia,78,Lisa Stark,1
60545,Damietta,19,Brian Boone,1
60546,Menofia,54,Mitchell Gilbert,1
60547,Suez,34,Eric Christensen,0
60548,Menofia,22,Chad Bowen,1
60549,Red Sea,54,Zachary Smith,0
60550,Sohag,50,Natasha Bush,0
60551,Fayoum,36,Mrs. Laura Jacobs,1
60552,Beni Suef,19,Douglas Gutierrez,0
60553,Minya,50,Lorraine Barrett,0
60554,North Sinai,23,Kimberly Espinoza,1
60555,Red Sea,74,Michael Ross,1
60556,Suez,78,Joy Weaver,1
60557,Kafr Al sheikh,61,Justin Hampton,1
60558,New Valley,25,Dawn Walker,1
60559,Dakahlia,46,Ricky Garcia,1
60560,Beni Suef,53,Donald Taylor,1
60561,Kafr Al sheikh,35,Heather King,0
60562,Aswan,25,Tara Brooks,0
60563,Sohag,56,Michael Pittman,0
60564,Red Sea,59,Amy Wright,1
60565,New Valley,26,James Mccullough,1
60566,Damietta,45,Ryan Mueller,1
60567,Aswan,33,Samantha Jones,1
60568,Red Sea,65,Tracy Page,1
60569,Assiut,70,Ronald Pineda,1
60570,Sharkia,36,Selena Ramirez,1
60571,Port Said,57,Hannah Barrett,0
60572,Matrouh,45,Joseph Simmons,1
60573,North Sinai,26,Joseph Heath,0
60574,Fayoum,70,Melinda Washington,0
60575,Aswan,67,Ann Snyder,0
60576,Dakahlia,52,Christopher Diaz,1
60577,Ismailia,18,Edwin Miller,1
60578,Dakahlia,51,Jo Martin,0
60579,Qaliubiya,63,Kim Patterson,1
60580,Suez,65,Mariah Adams,1
60581,Menofia,46,Austin Meyer,0
60582,Port Said,78,Tammy Horne,1
60583,Dakahlia,61,Cole Richardson,0
60584,Ismailia,52,Linda Sanchez,1
60585,Minya,38,Zachary Welch,1
60586,Qaliubiya,21,Sylvia Figueroa,1
60587,Beni Suef,50,Amy Patterson,1
60588,Beni Suef,66,Sara Henry,0
60589,Cairo,55,Eddie Parsons,1
60590,Beni Suef,18,Austin Morris,1
60591,Sharkia,38,Randall Chan,0
60592,New Valley,71,William Oconnor,1
60593,Fayoum,29,Hannah Johnson,1
60594,Qaliubiya,67,Kelly Graves,1
60595,Dakahlia,19,Andrew Williamson,1
60596,Menofia,53,Matthew Frye,0
60597,Menofia,80,Kayla Lowe,1
60598,Fayoum,21,Mr. Colin West,1
60599,Alexandria,22,Kendra Martinez,0
60600,Port Said,20,Anna Reilly,1
60601,Damietta,72,Mr. Kevin Smith Jr.,0
60602,Kafr Al sheikh,48,Anne Dunn,1
60603,Dakahlia,72,Karen Maddox,0
60604,Matrouh,75,Michael Dunn,1
60605,Minya,68,Sylvia Figueroa,1
60606,North Sinai,61,Derek Mcmillan,1
60607,Matrouh,74,Chris Goodwin,1
60608,Gharbiya,18,Troy Waller,1
60609,Aswan,71,Robin Cook,0
60610,Qena,63,Rebecca Cain,1
60611,Suez,68,Sara Moon,1
60612,North Sinai,62,Tina Lee,0
60613,Red Sea,49,Timothy Black,1
60614,Beheira,66,Heather Ward,0
60615,Matrouh,48,Thomas Jones,0
60616,Qena,38,Lauren Harvey,0
60617,Beni Suef,75,Michelle Torres,1
60618,Fayoum,58,Connie Scott,1
60619,Gharbiya,57,Tyler Phillips,1
60620,Matrouh,38,Mrs. Stephanie Carroll PhD,1
60621,Alexandria,57,Jeffrey Green,0
60622,Damietta,68,Connie Flores,0
60623,Suez,67,Jennifer Rodriguez,0
60624,Ismailia,79,Donna Meza,0
60625,South Sinai,28,Kenneth Kidd,0
60626,Suez,36,Renee Stevens,0
60627,Matrouh,30,Charles Norman,1
60628,Qena,21,Dennis Carr,1
60629,Menofia,36,Jonathan Walker,1
60630,Sohag,20,Eric Webster,0
60631,Sohag,67,Angela Cooper,0
60632,Dakahlia,44,Heather Holland,1
60633,Damietta,73,Wendy Pratt,0
60634,Gharbiya,74,Heidi Perez,1
60635,Aswan,28,Adam Chandler,1
60636,Beni Suef,42,Emily Mclaughlin,1
60637,Assiut,51,Sierra Valencia,1
60638,Matrouh,57,Christopher Morgan,0
60639,Minya,25,Michael Newton,0
60640,Menofia,31,Lisa Knox,0
60641,Ismailia,30,Richard Harris,0
60642,Qaliubiya,46,Kyle Thomas,0
60643,Minya,40,Mackenzie Cole,0
60644,Minya,75,Debbie Thompson,1
60645,Fayoum,77,Kayla Schneider,1
60646,Sharkia,57,Mathew Deleon,0
60647,Port Said,26,Jessica Walker,1
60648,Qaliubiya,51,Timothy Vasquez,1
60649,Qena,35,James Hartman,1
60650,Dakahlia,43,Dr. Lawrence Kaiser,1
60651,Suez,53,Katherine Peters,0
60652,Menofia,31,Janice Sharp,0
60653,Sohag,73,John Fry,1
60654,Kafr Al sheikh,59,Erika Rodgers,1
60655,Assiut,67,Justin Williams,1
60656,Beheira,21,William Mann,0
60657,Qaliubiya,40,Shari Ferguson,0
60658,Beni Suef,43,Shannon Walsh,0
60659,Assiut,61,Jason Barnett,1
60660,Alexandria,66,Maureen Mayer,1
60661,Cairo,74,Sarah Fields,1
60662,Qena,36,Gary Booth,1
60663,Gharbiya,38,Larry Coleman,0
60664,Alexandria,49,Alexander Taylor,1
60665,Sohag,51,Alexis Meyers,0
60666,Cairo,74,Rebecca Williams,0
60667,Giza,48,Laura Perry,0
60668,Menofia,80,Mr. Matthew Beck,0
60669,Luxor,20,Erin Gonzalez,0
60670,Beni Suef,68,Amy Ochoa,0
60671,Beni Suef,38,Tanner Terry,1
60672,Dakahlia,55,Tina Moore,1
60673,Port Said,29,Mark Hurley,0
60674,Ismailia,77,Yolanda Garcia,1
60675,Sohag,55,Ryan Lester,1
60676,Qena,68,Caitlin Frank,1
60677,Luxor,43,Joshua Morgan,0
60678,Suez,29,Erik Rose,0
60679,Red Sea,42,Marcia Castillo,1
60680,South Sinai,74,Richard Cain,1
60681,Red Sea,27,Cynthia Vasquez,1
60682,Giza,25,Daniel Martin,0
60683,Beni Suef,26,Carl Anderson,0
60684,Dakahlia,19,Jonathan Hernandez,0
60685,Minya,58,Andrea Johnson,1
60686,Ismailia,35,Henry Soto,0
60687,Menofia,67,James Price,1
60688,Aswan,41,Emily Barnes,0
60689,Fayoum,72,Eileen Scott,0
60690,Matrouh,66,Oscar Swanson,1
60691,Suez,36,William Golden,0
60692,Aswan,48,Ashley Robinson,0
60693,Red Sea,33,Taylor Alvarado,1
60694,Giza,64,Christopher Barrett,0
60695,South Sinai,27,Joseph Edwards,1
60696,Red Sea,77,Ellen Farmer,1
60697,Sharkia,65,Kevin Walton,0
60698,Giza,43,Melissa Ramsey,1
60699,Giza,33,Patrick Taylor,0
60700,Port Said,65,Brandi Harris,1
60701,Cairo,39,Tyler Gordon,0
60702,Port Said,51,Brendan Moreno,1
60703,Assiut,29,Eric Lamb,1
60704,Suez,19,Anthony Serrano,1
60705,Qaliubiya,62,Monica Gonzalez,1
60706,Damietta,27,Anne Rivera,0
60707,Sharkia,24,Christine Wright,1
60708,Minya,78,Mary Myers,1
60709,Gharbiya,51,Jerry Martinez,1
60710,Beni Suef,50,Christopher Wang,1
60711,Beheira,60,Brent Duran,1
60712,South Sinai,78,Yolanda Murphy,1
60713,Assiut,18,Jimmy Barnes,0
60714,Dakahlia,62,Veronica Waters,0
60715,Red Sea,26,Danielle Oneal,0
60716,Red Sea,75,Diane Boyd,0
60717,Kafr Al sheikh,68,Morgan Sullivan,1
60718,Minya,46,Veronica Aguirre,1
60719,Suez,48,Jennifer Lawrence,0
60720,Beheira,56,Christopher Robbins,1
60721,Beni Suef,73,Emily Roth,0
60722,Damietta,54,Collin Thompson,0
60723,Damietta,41,Shaun Kelley,0
60724,North Sinai,70,Natalie Wade,1
60725,Assiut,63,Kayla Lowe,1
60726,Minya,19,Alexander Gross,1
60727,Port Said,39,Kelly Schroeder,0
60728,Dakahlia,38,Linda Shelton,1
60729,Fayoum,71,Luke Long,1
60730,Aswan,26,Jessica Gill,1
60731,Qena,66,Michael Greer,1
60732,Red Sea,36,Randall Chan,1
60733,North Sinai,63,Charles Armstrong,0
60734,Kafr Al sheikh,70,James Roy,0
60735,Damietta,65,Eduardo Thompson,0
60736,Sharkia,57,Ryan Lee,0
60737,Assiut,60,Shawn Cruz,0
60738,Sharkia,72,Justin Parks,0
60739,South Sinai,71,Alicia Mcknight,0
60740,Red Sea,36,Ian Craig,1
60741,Port Said,56,Matthew Butler,0
60742,Cairo,50,James Hayes,0
60743,Luxor,39,Christine Brown,0
60744,Menofia,22,Crystal Colon,0
60745,Qaliubiya,58,Stephen Wagner,0
60746,Luxor,37,Isaac Johnson,1
60747,Port Said,57,Lisa King,0
60748,Damietta,56,David Mack,0
60749,North Sinai,59,Ronald Pineda,1
60750,Minya,26,Brandy Collins,0
60751,New Valley,77,Paula Nguyen,1
60752,Aswan,33,Todd Moreno,1
60753,Damietta,70,Misty Hall,0
60754,Aswan,46,Martin Bennett,1
60755,Aswan,73,Matthew Osborne,1
60756,Beheira,51,Ashley Haney,1
60757,Sharkia,79,Jeremy Johnson,0
60758,Port Said,72,Sydney Jones,1
60759,Beni Suef,20,Karl White,0
60760,North Sinai,50,Cory Richardson,0
60761,Qaliubiya,34,Adam King,0
60762,Damietta,59,Matthew Soto,0
60763,Assiut,33,Aimee Walker,0
60764,Qaliubiya,72,Charles Morton,0
60765,Beni Suef,80,Mark Martin,1
60766,Ismailia,57,Shannon Franklin,0
60767,Red Sea,66,Tony Preston,1
60768,Luxor,52,Jacob Crawford,0
60769,Qena,54,Andrew Mendoza,1
60770,Minya,55,Paul Payne,1
60771,North Sinai,40,John Rose,1
60772,New Valley,26,Frederick Brady,0
60773,Sharkia,75,Jacqueline Craig,1
60774,Dakahlia,39,Pamela Lewis,0
60775,Red Sea,45,Traci Stevens,1
60776,Menofia,69,Antonio Bailey,1
60777,Minya,44,Colton Bartlett,0
60778,Cairo,47,Jeremy Castro,0
60779,Port Said,45,Deborah Andrews,0
60780,Luxor,75,Diane Roman,1
60781,Ismailia,67,William Rodriguez,0
60782,Matrouh,56,Mary Copeland,0
60783,Damietta,67,Karen Ramos,1
60784,South Sinai,73,Yvonne Reese,1
60785,Qena,44,Kristina Owens,1
60786,Alexandria,55,Gabrielle Garcia,1
60787,Qena,33,Samuel Roberts,1
60788,Dakahlia,41,Terry Johnson,1
60789,Minya,66,Paul Johnston,1
60790,Luxor,59,Kayla Harrell,1
60791,Red Sea,29,Nancy Taylor,1
60792,Beni Suef,31,Autumn Tucker,0
60793,Sohag,29,Grant Elliott,1
60794,Giza,46,Aaron Walsh,0
60795,Giza,52,Christina Davenport PhD,1
60796,Port Said,57,Christopher Hartman,1
60797,Menofia,55,Jamie Henderson,1
60798,Beni Suef,18,David Hardy,0
60799,Ismailia,69,Christy Welch DDS,1
60800,South Sinai,50,David Mclaughlin,0
60801,Sohag,74,Sarah Moody PhD,1
60802,Damietta,48,Danielle Oneal,0
60803,Aswan,29,Angelica Wood,0
60804,Qena,57,Kristy Woods,0
60805,Luxor,71,Mr. Benjamin Hartman,1
60806,Luxor,60,Eddie Young,1
60807,Ismailia,37,Teresa Lester,0
60808,Sharkia,34,Gary Nelson,1
60809,Sharkia,64,Catherine Hobbs,0
60810,Ismailia,51,Robert Hayes,1
60811,Ismailia,33,Dave Mcconnell,0
60812,Giza,57,Ryan Lee,1
60813,Dakahlia,79,Nathan Torres,0
60814,Damietta,76,Matthew Bell,0
60815,Sharkia,76,Kim Gonzalez,1
60816,Matrouh,80,Ricky Murphy,0
60817,South Sinai,69,Ashley Acosta,0
60818,Menofia,50,Peter Ponce,0
60819,Sharkia,49,Francisco Alvarez,0
60820,Beni Suef,40,Frank Cruz,0
60821,Port Said,58,Rachel Fitzgerald,0
60822,Gharbiya,74,David Smith MD,1
60823,Minya,67,Kimberly Kelly,1
60824,Suez,71,Barry Booker,1
60825,Aswan,57,Luis Hernandez,0
60826,Giza,23,Dr. Terry Olsen,1
60827,Port Said,20,Connie Norton,1
60828,Qaliubiya,62,Jeremy Benson,0
60829,Fayoum,60,John Gray,1
60830,Alexandria,76,Dana Harvey,0
60831,Suez,59,Joseph Mcconnell,0
60832,Gharbiya,35,Carlos Arnold,1
60833,Menofia,53,Beth Coleman,0
60834,Luxor,32,Walter Johnson,1
60835,Sohag,19,Cassandra Waller MD,1
60836,Matrouh,31,Francisco Roberts,0
60837,Suez,34,Nichole Kennedy,0
60838,Assiut,67,Lisa Durham,0
60839,Kafr Al sheikh,41,Stephanie Aguilar,0
60840,Cairo,63,Leah Alexander,1
60841,Cairo,59,Deanna Barron,1
60842,North Sinai,34,Cody Benjamin,1
60843,New Valley,62,Ricardo Lowery,0
60844,Matrouh,49,Penny Blair,1
60845,Sharkia,50,Robert Bird,0
60846,Minya,68,Charles Wiley,1
60847,Matrouh,43,Susan Brown,0
60848,Dakahlia,76,Sheri Daniel,1
60849,North Sinai,56,Stephanie Anthony,1
60850,Aswan,68,Alex Hicks,0
60851,Cairo,61,Amanda Vargas,0
60852,Aswan,72,Francisco Brown,1
60853,Gharbiya,80,Kelly Smith,0
60854,Matrouh,73,Sarah Townsend,0
60855,Port Said,66,Gerald Ford,0
60856,North Sinai,59,Nancy Little,0
60857,Luxor,44,George Hernandez,1
60858,Beheira,30,Brian Castro,0
60859,Port Said,31,Katherine Olsen,1
60860,Beni Suef,75,Megan Gonzales,1
60861,Menofia,27,Justin Harrington,0
60862,Luxor,69,Richard Valencia,0
60863,Suez,23,Barbara Dean,0
60864,Ismailia,51,Alicia Kemp,0
60865,Aswan,52,Lisa Romero,1
60866,Sharkia,62,Sarah Chambers,1
60867,Sohag,80,Richard Lewis,0
60868,Alexandria,63,Sandra Copeland,0
60869,Sohag,19,Kelly Cooper,0
60870,Dakahlia,22,Joseph Juarez,1
60871,North Sinai,47,Miss Tina Cooper,0
60872,Port Said,77,Shannon Johnson DVM,0
60873,Cairo,59,Eugene Suarez,1
60874,Damietta,27,Amy Sullivan,0
60875,Kafr Al sheikh,68,Cody Cook,1
60876,Red Sea,50,John Pacheco,1
60877,Dakahlia,56,Michelle Jones,0
60878,Qena,79,Sean Cline,0
60879,Beheira,60,Charles Morris,0
60880,Fayoum,56,Ashley Johnson,0
60881,Port Said,80,Ricardo Lowery,0
60882,Port Said,73,Richard Little,0
60883,Assiut,41,Leslie Atkins,1
60884,South Sinai,69,Kimberly Campbell,0
60885,Matrouh,32,Katherine Watts,1
60886,Dakahlia,46,April Baird,0
60887,Cairo,37,Gregory Byrd,0
60888,Sohag,63,Joshua Hall,1
60889,Matrouh,79,Andrew Banks,1
60890,South Sinai,64,Crystal Hernandez,1
60891,Alexandria,69,Casey Randall,0
60892,Ismailia,38,Dennis Anderson,1
60893,Beni Suef,59,Olivia Moore,1
60894,Alexandria,31,Carla Calderon,0
60895,Sohag,34,Justin Marshall,1
60896,Matrouh,49,Mr. William Smith,1
60897,New Valley,80,Erin Walker,1
60898,Menofia,63,Jeffrey Collins,1
60899,Qaliubiya,73,Madison Fuller,1
60900,Kafr Al sheikh,44,David Moses II,1
60901,Beheira,58,Tyler Walls,0
60902,Suez,38,Barbara Chaney,0
60903,Damietta,31,Kimberly Brooks,1
60904,Damietta,45,Shannon Banks,1
60905,Giza,68,John Allen,1
60906,Luxor,25,Monica Burns,1
60907,Qaliubiya,23,Daniel Ferguson,0
60908,Beheira,61,Emily Mcdonald,1
60909,Luxor,79,Benjamin Escobar,0
60910,Giza,52,John Joseph,1
60911,New Valley,23,Diane Duke,0
60912,Beheira,18,Michelle Mays,1
60913,Cairo,80,Terrance Martinez,1
60914,Beheira,29,Margaret Santiago,1
60915,Port Said,38,Rebecca Macdonald,0
60916,Qena,20,Kelly Roberts,1
60917,Qaliubiya,65,Tyler Bennett,1
60918,Beheira,67,Zachary Alexander,1
60919,Kafr Al sheikh,71,Amber Cabrera,1
60920,Menofia,30,Manuel Sullivan,0
60921,North Sinai,18,Matthew Hill,1
60922,Gharbiya,58,Richard Wilkerson,1
60923,Giza,76,Lisa Collins,1
60924,Sharkia,79,Kellie Nelson,0
60925,South Sinai,55,Tina Harrison,1
60926,Menofia,74,Cody Gill,0
60927,Sharkia,70,Sharon Rios,1
60928,Cairo,48,Jeffery Garrett,0
60929,Port Said,18,Lori Brown,0
60930,North Sinai,63,Stephanie Martin,0
60931,Beheira,34,Rodney Delgado,0
60932,Matrouh,48,Zachary Davis,1
60933,Luxor,54,Pamela Norris,1
60934,Assiut,31,Tim Chan,0
60935,Sohag,22,Kelly Willis,1
